ID,spec,P0,P0C0,P0C0N,P0C1,P0C1N,P0C2,P0C2N,P0C3,P0C3N,P0C4,P0C4N,P0C5,P0C5N,P0C6,P0C6N,P0C7,P0C7N,P0C8,P0C8N,P0C9,P0C9N,P0C10,P0C10N,P0C11,P0C11N,P1,P1C0,P1C0N,P1C1,P1C1N,P1C2,P1C2N,P1C3,P1C3N,P1C4,P1C4N,P1C5,P1C5N,P1C6,P1C6N,P1C7,P1C7N,P1C8,P1C8N,P1C9,P1C9N,P1C10,P1C10N,P1C11,P1C11N,P2,P2C0,P2C0N,P2C1,P2C1N,P2C2,P2C2N,P2C3,P2C3N,P2C4,P2C4N,P2C5,P2C5N,P2C6,P2C6N,P2C7,P2C7N,P2C8,P2C8N,P2C9,P2C9N,P2C10,P2C10N,P2C11,P2C11N,P3,P3C0,P3C0N,P3C1,P3C1N,P3C2,P3C2N,P3C3,P3C3N,P3C4,P3C4N,P3C5,P3C5N,P3C6,P3C6N,P3C7,P3C7N,P3C8,P3C8N,P3C9,P3C9N,P3C10,P3C10N,P3C11,P3C11N,P4,P4C0,P4C0N,P4C1,P4C1N,P4C2,P4C2N,P4C3,P4C3N,P4C4,P4C4N,P4C5,P4C5N,P4C6,P4C6N,P4C7,P4C7N,P4C8,P4C8N,P4C9,P4C9N,P4C10,P4C10N,P4C11,P4C11N,P5,P5C0,P5C0N,P5C1,P5C1N,P5C2,P5C2N,P5C3,P5C3N,P5C4,P5C4N,P5C5,P5C5N,P5C6,P5C6N,P5C7,P5C7N,P5C8,P5C8N,P5C9,P5C9N,P5C10,P5C10N,P5C11,P5C11N,P6,P6C0,P6C0N,P6C1,P6C1N,P6C2,P6C2N,P6C3,P6C3N,P6C4,P6C4N,P6C5,P6C5N,P6C6,P6C6N,P6C7,P6C7N,P6C8,P6C8N,P6C9,P6C9N,P6C10,P6C10N,P6C11,P6C11N
490,INGI,1,83.0,0.8333333333333334,110.0,0.6833333333333332,101.0,0.5499999999999999,31.0,0.8666666666666667,32.0,0.7833333333333333,15.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,81.0,0.8666666666666667,78.0,0.8333333333333334,79.0,0.7000000000000001,43.0,0.7166666666666667,14.0,0.7333333333333334,105.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,244.0,0.75,56.0,1.0,90.0,0.9333333333333332,2.0,0.7166666666666667,91.0,0.5,71.0,0.6833333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,1.0,0.7833333333333333,18.0,0.8166666666666668,104.0,0.7333333333333334,19.0,0.7666666666666666,76.0,0.7000000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.7000000000000001,183.0,0.8333333333333334,58.0,0.5,50.0,0.8333333333333334,4.0,0.7833333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.8166666666666668,55.0,0.7000000000000001,89.0,0.7666666666666666,253.0,0.6333333333333333,103.0,0.6166666666666667,134.0,0.8833333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,45.0,0.7833333333333333,46.0,0.7166666666666667,33.0,0.6333333333333333,40.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
453,INGC,1,113.0,0.7000000000000001,90.0,0.3833333333333333,2.0,0.6,77.0,0.6666666666666666,82.0,0.9333333333333332,19.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,192.0,0.6833333333333332,188.0,0.5499999999999999,162.0,0.45,7.0,0.8333333333333334,103.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,60.0,0.6833333333333332,86.0,0.65,87.0,1.0,3.0,0.5166666666666666,26.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,160.0,0.7666666666666666,161.0,0.7999999999999999,90.0,0.5833333333333334,8.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,88.0,0.7333333333333334,102.0,0.8666666666666667,1.0,0.7000000000000001,69.0,0.7333333333333334,103.0,0.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,259.0,0.6833333333333332,162.0,0.6833333333333332,70.0,1.0,219.0,0.7833333333333333,258.0,0.033333333333333326,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,264.0,0.10000000000000002,265.0,0.10000000000000002,220.0,0.06666666666666665,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1610,INGI,4,28.0,0.6666666666666666,29.0,0.6666666666666666,30.0,0.65,175.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,110.0,0.7333333333333334,101.0,0.5,31.0,0.6666666666666666,32.0,0.65,15.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,78.0,0.6333333333333333,79.0,0.5833333333333334,43.0,0.5833333333333334,14.0,0.5833333333333334,105.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,90.0,0.6333333333333333,2.0,0.5166666666666666,91.0,0.5,71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1589,INGC,4,28.0,0.5499999999999999,29.0,0.65,30.0,0.3666666666666667,175.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30.0,0.5,110.0,0.5,31.0,0.7666666666666666,32.0,0.65,15.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,101.0,0.5,43.0,0.5666666666666668,15.0,0.5499999999999999,105.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,170.0,0.5,78.0,0.06666666666666665,79.0,0.13333333333333333,14.0,0.21666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
258,INGI,1,3.0,0.5333333333333333,55.0,0.5,46.0,0.6833333333333332,33.0,0.6666666666666666,9.0,0.6166666666666667,41.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,146.0,0.7166666666666667,104.0,0.6166666666666667,89.0,0.5166666666666666,6.0,0.7333333333333334,152.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,42.0,0.6333333333333333,51.0,0.7000000000000001,58.0,0.6666666666666666,44.0,0.6,40.0,0.6333333333333333,53.0,0.7666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,145.0,0.6333333333333333,151.0,0.85,45.0,0.5499999999999999,47.0,0.5,76.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,54.0,0.7833333333333333,17.0,0.85,34.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
906,INGI,1,59.0,0.5,54.0,0.8333333333333334,46.0,0.75,33.0,0.7000000000000001,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,146.0,0.7666666666666666,147.0,0.6166666666666667,148.0,0.5833333333333334,151.0,0.85,9.0,0.6833333333333332,152.0,0.8166666666666668,93.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,60.0,0.8833333333333333,63.0,0.8333333333333334,64.0,0.6,44.0,0.7000000000000001,6.0,0.7999999999999999,34.0,0.7666666666666666,41.0,0.7666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,4,145.0,0.6166666666666667,53.0,0.7999999999999999,47.0,0.5,10.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,17.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1469,INGE,4,28.0,0.6166666666666667,29.0,0.5333333333333333,30.0,0.6,175.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,110.0,0.5166666666666666,101.0,0.5833333333333334,31.0,0.7166666666666667,32.0,0.5,15.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,78.0,0.6,79.0,0.75,14.0,0.5666666666666668,105.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,90.0,0.7000000000000001,2.0,0.5333333333333333,91.0,0.6,71.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1786,INGC,5,32.0,0.5666666666666668,78.0,0.5166666666666666,14.0,0.5499999999999999,19.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,90.0,0.45,104.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,90.0,0.4166666666666667,91.0,0.3833333333333333,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
941,INGC,1,100.0,0.7666666666666666,13.0,0.5666666666666668,56.0,0.6333333333333333,60.0,0.7999999999999999,28.0,0.15,29.0,0.5833333333333334,30.0,0.2333333333333333,31.0,0.26666666666666666,105.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2,174.0,0.7000000000000001,28.0,0.5,30.0,0.39999999999999997,175.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,30.0,0.5,110.0,0.65,31.0,0.7333333333333334,15.0,0.2833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,101.0,0.3666666666666667,15.0,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,101.0,0.13333333333333333,15.0,0.5333333333333333,183.0,0.5333333333333333,245.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,101.0,0.45,32.0,0.65,260.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
838,INGO,1,18.0,0.5666666666666668,26.0,0.6166666666666667,7.0,0.65,8.0,0.5499999999999999,4.0,0.5166666666666666,49.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,176.0,0.8333333333333334,91.0,0.39999999999999997,129.0,0.5,136.0,0.5333333333333333,137.0,0.5833333333333334,138.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,6.0,0.6833333333333332,33.0,0.5,9.0,0.6,215.0,0.6,11.0,0.5833333333333334,36.0,0.7000000000000001,37.0,0.43333333333333335,21.0,0.6,0,0,0,0,0,0,0,0,4,68.0,0.5333333333333333,34.0,0.6333333333333333,10.0,0.5,131.0,0.5,132.0,0.05000000000000001,133.0,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,91.0,0.6833333333333332,254.0,0.75,37.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.5166666666666666,47.0,0.9166666666666666,130.0,0.65,132.0,0.6333333333333333,142.0,0.7000000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,17.0,0.6666666666666666,57.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1105,INGI,2,13.0,1.0,28.0,0.5166666666666666,29.0,0.5333333333333333,30.0,0.2333333333333333,175.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30.0,0.5,110.0,0.6333333333333333,31.0,0.5666666666666668,32.0,0.7000000000000001,15.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,101.0,0.45,105.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,101.0,0.75,183.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,78.0,0.65,79.0,0.5,14.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,90.0,0.5,2.0,0.5,91.0,0.5,71.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1621,INGC,4,28.0,0.7000000000000001,29.0,0.65,30.0,0.75,175.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,110.0,0.5166666666666666,101.0,0.48333333333333334,31.0,0.8166666666666668,32.0,0.75,15.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,78.0,0.7166666666666667,79.0,0.5166666666666666,43.0,0.7999999999999999,14.0,0.6166666666666667,105.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,90.0,0.5333333333333333,2.0,0.5333333333333333,91.0,0.5,71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1121,INGO,2,13.0,0.9333333333333332,28.0,0.6666666666666666,29.0,0.7999999999999999,30.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,233.0,0.7666666666666666,110.0,0.75,101.0,0.5666666666666668,31.0,0.85,32.0,0.5666666666666668,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,78.0,0.5333333333333333,79.0,0.5,14.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,90.0,0.5,2.0,0.7000000000000001,91.0,0.5666666666666668,71.0,0.6166666666666667,183.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,18.0,0.5666666666666668,104.0,0.8166666666666668,261.0,0.65,76.0,0.6666666666666666,20.0,0.8333333333333334,167.0,0.6333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.5,266.0,0.5166666666666666,4.0,0.31666666666666665,10.0,0.4666666666666666,49.0,0.7166666666666667,137.0,0.5666666666666668,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
389,INGC,1,65.0,0.6666666666666666,30.0,0.5,110.0,0.5499999999999999,15.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.0,0.6166666666666667,101.0,0.5,31.0,0.6166666666666667,32.0,0.5833333333333334,105.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,197.0,0.7333333333333334,201.0,0.65,56.0,0.75,78.0,0.5666666666666668,79.0,0.2333333333333333,14.0,0.5499999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,79.0,0.39999999999999997,90.0,0.43333333333333335,104.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,79.0,0.11666666666666665,90.0,0.16666666666666666,91.0,0.25,71.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
713,INGO,1,74.0,0.65,100.0,0.7333333333333334,60.0,0.7000000000000001,78.0,0.6166666666666667,79.0,0.5166666666666666,14.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,195.0,0.5666666666666668,2.0,0.5333333333333333,91.0,0.43333333333333335,104.0,0.2833333333333334,71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,235.0,0.75,183.0,0.5833333333333334,4.0,0.5,76.0,0.3,49.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,90.0,0.4166666666666667,91.0,0.5833333333333334,76.0,0.5666666666666668,20.0,0.7833333333333333,167.0,0.7333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,32.0,0.6333333333333333,90.0,0.5666666666666668,18.0,0.5333333333333333,104.0,0.6166666666666667,68.0,0.6333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,129.0,0.3833333333333333,136.0,0.6166666666666667,137.0,0.5333333333333333,138.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.39999999999999997,10.0,0.3833333333333333,11.0,0.65,36.0,0.65,37.0,0.5166666666666666,67.0,0.7999999999999999,0.0,0.0,0,0,0,0,0,0,0,0,0,0
807,INGI,1,2.0,0.5666666666666668,77.0,0.7333333333333334,3.0,0.5333333333333333,55.0,0.5,4.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5833333333333334,18.0,0.5166666666666666,39.0,0.6,104.0,0.3333333333333333,19.0,0.5666666666666668,103.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,32.0,0.75,99.0,0.7333333333333334,104.0,0.6833333333333332,50.0,0.3833333333333333,89.0,0.5166666666666666,33.0,0.2833333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,59.0,0.3333333333333333,68.0,0.5,58.0,0.6833333333333332,45.0,0.7000000000000001,10.0,0.3666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,59.0,0.39999999999999997,54.0,0.5833333333333334,26.0,0.6333333333333333,46.0,0.5666666666666668,7.0,0.7166666666666667,33.0,0.5,40.0,0.6,0,0,0,0,0,0,0,0,0,0,6,6.0,0.6833333333333332,9.0,0.6166666666666667,152.0,0.7666666666666666,93.0,0.6833333333333332,41.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,44.0,0.5,151.0,0.7999999999999999,10.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
771,INGI,1,59.0,0.7166666666666667,104.0,0.5833333333333334,89.0,0.5833333333333334,33.0,0.8166666666666668,9.0,0.6333333333333333,41.0,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,146.0,0.7666666666666666,144.0,0.7000000000000001,58.0,0.7833333333333333,151.0,0.85,6.0,0.7000000000000001,152.0,0.7166666666666667,93.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,51.0,0.85,52.0,0.9166666666666666,54.0,0.8833333333333333,44.0,0.7333333333333334,7.0,0.85,53.0,0.7666666666666666,34.0,0.7999999999999999,0.0,0.0,0,0,0,0,0,0,0,0,4,68.0,0.5833333333333334,19.0,0.7000000000000001,45.0,0.7666666666666666,46.0,0.85,40.0,0.6833333333333332,47.0,0.7166666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,50.0,0.8166666666666668,145.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2032,INGC,6,28.0,0.5166666666666666,29.0,0.5166666666666666,30.0,0.5,175.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.5666666666666668,101.0,0.3833333333333333,31.0,0.5666666666666668,32.0,0.6333333333333333,15.0,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
583,INGO,1,2.0,0.6166666666666667,3.0,0.6333333333333333,8.0,0.5166666666666666,4.0,0.6166666666666667,20.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18.0,0.6166666666666667,104.0,0.65,6.0,0.6333333333333333,7.0,0.7833333333333333,76.0,0.5499999999999999,167.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,60.0,0.5833333333333334,103.0,0.7666666666666666,9.0,0.65,85.0,0.6833333333333332,10.0,0.6333333333333333,49.0,0.7166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,68.0,0.5166666666666666,136.0,0.6166666666666667,130.0,0.5666666666666668,137.0,0.5333333333333333,138.0,0.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,33.0,0.6166666666666667,254.0,0.6333333333333333,11.0,0.7166666666666667,36.0,0.8166666666666668,37.0,0.6833333333333332,21.0,0.7000000000000001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,129.0,0.6166666666666667,131.0,0.6833333333333332,132.0,0.5,142.0,0.7166666666666667,133.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,34.0,0.65,47.0,0.8666666666666667,57.0,0.6,222.0,0.5666666666666668,67.0,0.8666666666666667,268.0,0.6333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0
